rating,imdb_id,title,year,id
3,1951265,The Hunger Games: Mockingjay - Part 1,2014,5931
1,4044364,Citizenfour,2014,5935
3,3630276,Turist,2014,5936
3,2764784,Phoenix,2014,5940
2,2084970,The Imitation Game,2014,5941
1,1100089,Foxcatcher,2014,5942
3,2870756,Magic in the Moonlight,2014,5947
0,1911658,Penguins of Madagascar,2014,5950
3,2465140,The Single Moms Club,2014,5953
3,3921852,Barbie and the Secret Door,2014,5956
3,3334794,About a Girl,2014,5957
3,1020072,Selma,2014,5959
1,1883180,En duva satt p&aring; en gren och funderade p&aring; tillvaron,2014,5965
3,2180411,Into the Woods,2014,6000
3,2980516,The Theory of Everything,2014,5970
3,2305051,Wild,2014,5971
2,1371150,This Is Where I Leave You,2014,5977
3,2802154,Leviathan,2014,5978
3,1204977,Ouija,2014,5981
1,2398231,The Homesman,2014,5982
0,4150316,Frozen in Time,2014,5993
1,2310332,The Hobbit: The Battle of the Five Armies,2014,5994
3,1109624,Paddington,2014,5997
3,1823664,Annie,2014,6003
3,3612616,Mommy,2014,6007
1,2473794,Mr. Turner,2014,6009
3,2170593,St. Vincent,2014,6010
3,2321549,The Babadook,2014,6011
0,1809398,Unbroken,2014,6013
2,1528100,Exodus: Gods and Kings,2014,6019
3,4299406,A Noite da Virada,2014,6023
3,2238050,White Bird in a Blizzard,2014,6025
3,2784678,Top Five,2014,6026
3,3077108,Appropriate Behavior,2014,6032
3,2398249,They Came Together,2014,6034
3,1361318,Good People,2014,6035
3,2326554,A Girl Walks Home Alone at Night,2014,6036
3,1198156,You’re Not You,2014,6037
3,4056574,Agatha Raisin: The Quiche of Death,2014,6040
3,2884206,I Origins,2014,6045
3,3576084,Zero Motivation,2014,6050
3,2737050,"Two Days, One NIght",2014,6053
2,2808680,Ei Kiitos,2014,6054
3,1791681,Treehouse,2014,6061
3,3316960,Still Alice,2014,6066
3,2784512,Zombeavers,2014,6091
3,2802144,Kingsman: The Secret Service,2014,6108
3,2436386,Project Almanac,2014,6103
3,3720788,The Disappearance of Eleanor Rigby: Her,2014,6109
3,2937898,A Most Violent Year,2014,6117
1,2179136,American Sniper,2014,6118
1,1684226,The Normal Heart,2014,6124
3,3442006,Cake,2014,6128
3,3479316,Parallels,2014,6139
3,3089326,Magical Girl,2014,6143
3,3655522,Girlhood,2014,6198
1,2093990,El Ni&ntilde;o,2014,6158
3,1126590,Big Eyes,2014,6159
3,2397535,Predestination,2014,6172
1,2920808,God’s Pocket,2014,6178
3,3368814,My Father Must Die,2014,6179
3,3570168,Dyke Hard,2014,6180
3,1865505,Song of the Sea,2014,6182
3,1726592,Before I Go to Sleep,2014,6185
3,1638002,"Love, Rosie",2014,6188
3,1121096,Seventh Son,2014,6191
2,2639344,Love Is Strange,2014,6195
3,0900387,Suite francaise,2014,6196
2,1978532,Someone Marry Barry,2014,6207
0,3800012,Near Death Experience,2014,6208
3,2396721,The Scribbler,2014,6220
3,2844798,Feher isten,2014,6219
3,2788716,Welcome to Me,2014,6225
1,2390237,Cuban Fury,2014,6230
3,3284618,Pane e burlesque,2014,6247
1,2474024,The Last Five Years,2014,6252
3,3011894,Relatos salvajes,2014,6256
2,3499048,Gueros,2014,6258
2,3565264,Thegidi,2014,6263
3,3007302,Boy Meets Girl,2014,6264
3,2908856,My Old Lady,2014,6266
1,2955316,Ocho apellidos vascos,2014,6268
3,3398268,Omoide no Mani (When Marnie Was There),2014,6304
2,0903657,Love &amp; Mercy,2014,6305
1,3804984,Mike and I,2014,6307
2,2515030,Escobar: Paradise Lost,2014,6331
3,3139086,Batman: Assault on Arkham,2014,6341
0,1958043,The Houses October Built,2014,6344
3,3263614,"Kumiko, the Treasure Hunter",2014,6348
3,2339741,The Woman in Black 2: Angel of Death,2014,6368
2,3253930,La isla minima,2014,6370
3,3062976,Learning to Drive,2014,6373
3,1969062,Infinitely Polar Bear,2014,6385
3,2123146,Angry Video Game Nerd: The Movie,2014,6400
3,1767372,She’s Funny That Way,2014,6413
3,1552224,Outcast,2014,6416
2,2626350,Step Up All In,2014,6421
0,2261331,Black Sea,2014,6423
1,3149038,A Brilliant Young Mind,2014,6425
3,3120408,Tinker Bell and the Legend of the NeverBeast,2014,6440
0,3086442,"Ich seh, Ich seh",2014,6459
3,1605798,Effie Gray,2014,6476
1,2490326,Cooties,2014,6488
3,3661798,Dohee-ya,2014,6490
3,2340650,East Side Sushi,2014,6491
3,3294200,The Falling,2014,6499
1,3328716,Paper Planes,2014,6501
3,3713166,Unfriended,2014,6504
3,3483194,Tu Dors Nicole,2014,6509
0,2088003,Big Game,2014,6513
3,3235888,It Follows,2014,6518
3,2106529,Lust for Love,2014,6524
3,3387648,The Taking of Deborah Logan,2014,6527
3,2535470,Wyrmwood: Road of the Dead,2014,6528
3,3148348,Let Us Prey,2014,6534
1,2752688,Rosewater,2014,6545
3,3598222,Mercenaries,2014,6551
1,2251281,Dark Was the Night,2014,6552
3,3145220,Hits,2014,6583
3,3128900,Miss Meadows,2014,6600
1,2965412,Comet,2014,6607
3,2593224,In the Courtyard,2014,6642
3,2505294,Ask Me Anything,2014,6646
3,1724965,Innocence,2014,6668
2,3344922,Hungry Hearts,2014,6672
3,1791682,While We’re Young,2014,6673
0,3395184,Spring,2014,6690
3,3104818,"Like Sunday, Like Rain",2014,6724
1,3717068,Court,2014,6731
3,2870808,Life Partners,2014,6740
2,3003800,Amour fou,2014,6743
3,3569356,Not Cool,2014,6747
1,2494280,Stretch,2014,6765
2,3696086,Golden Era,2014,6773
3,1661820,Cut Bank,2014,6784
3,3529612,River of Fundament,2014,6813
3,2645188,The Quiet Hour,2014,6831
3,3812402,How to Steal a Dog / Gae-leul hoom-chi-neun wan-byeok-han bang-beob,2014,6845
3,1706598,Every Secret Thing,2014,6860
3,2274604,Eat with Me,2014,6864
3,3572132,Ju-on: Owari no hajimari,2014,6885
3,3230162,Still the Water,2014,6906
3,2936470,Electricity,2014,6951
0,3726220,Der kleine Drache Kokosnuss,2014,6957
3,3263732,Primero De Enero,2014,6958
3,3021360,Faults,2014,6989
3,2494384,Aloft,2014,6994
3,0443465,Before We Go,2014,6996
3,3283556,Land Ho!,2014,7007
3,2933544,5 Flights Up,2014,7036
1,3748076,The Damned Thing,2014,7064
1,2199436,Sadilishteto,2014,7066
0,1384925,Ardor,2014,7086
1,3318220,Jongens,2014,7133
3,3546114,Anatomy of a Love Seen,2014,7203
2,3139072,Son of Batman,2014,7208
3,4800178,Verden venter,2014,7226
1,2693664,Young Ones,2014,7254
3,3365778,Respire,2014,7275
3,1780798,Clown,2014,7280
1,3386954,The Gabby Douglas Story,2014,7314
3,2929690,Margarita with a Straw,2014,7537
3,3566726,Jane the Virgin,2014,7408
1,2818178,Nar dyrene drommer,2014,7431
3,3060952,Justice League: WAR,2014,7428
0,4211680,I Call It Love,2014,7429
1,2170439,Horrible Bosses 2,2014,8331
1,3457734,Fort Tilden,2014,7459
3,3749900,Gotham,2014,7499
3,2567038,The Frame,2014,7516
3,2316801,La belle et la bete,2014,7575
3,3904770,Ventos de Agosto,2014,7578
3,2872724,Out of the Dark,2014,7594
3,1555440,Girltrash: All Night Long,2014,7633
3,2027231,Perfect Sisters,2014,7692
2,3390572,Haider,2014,7713
3,3104930,Da Sweet Blood of Jesus,2014,7730
1,3666210,H.,2014,7764
3,3062074,Sharknado 2: The Second One,2014,7776
1,1921149,Trash,2014,7777
3,2497980,The Lookalike,2014,7849
0,2428170,Creep,2014,7880
3,2965466,Last Shift,2014,7885
2,1929263,Heaven Is For Real,2014,8330
1,3438514,Sora no Otoshimono Final: Eternal My Master,2014,7937
2,2758904,Search Party,2014,7898
1,1609479,Better Living Through Chemistry,2014,7974
3,2382422,Jacky in the kingdom of women,2014,8099
2,3717532,The Last: Naruto the Movie,2014,8119
3,3595966,Conducta,2014,8122
3,2096672,Dumb and Dumber 2,2014,8328
3,2561546,The Town That Dreaded Sundown,2014,8162
3,2978462,Dolphin Tale 2,2014,8327
1,2692250,Night at the Museum: Secret of the Tomb,2014,8236
0,0829150,Dracula Untold,2014,8316
1,2183034,Earth To Echo,2014,8333
2,1826590,About Last Night,2014,8340
3,2725962,What We Did on Our Holiday,2014,8361
2,2377322,Deliver Us From Evil,2014,8377
1,2474310,Viharsarok,2014,8531
1,3148952,Der Kreis,2014,8560
3,3717242,Out in the Night,2014,8561
3,3958098,Dolares de arena (Sand Dollars),2014,8605
2,1878942,Date and Switch,2014,8650
3,3010990,Extirpador de Idolatrias,2014,8689
3,002180411,Into the Woods,2014,8702
0,2980794,Highway,2014,8739
1,3428912,Happy Valley,2014,8944
3,2751310,Sex Ed,2014,8957
3,2977090,Alex of Venice,2014,9162
1,2446042,Taken 3,2014,9415
3,3840898,The Tempest,2014,9506
0,5825186,Gekijouban Hakuouki: Dainishou shikon soukyou,2014,9522
2,2338151,PK,2014,9659
1,3153524,Awesome Asian Bad Guys,2014,9665
3,2224026,Home,2015,6148
3,4216934,Frau Muller muss weg,2015,6048
3,0884732,The Wedding Ringer,2015,6065
1,0470752,Ex Machina,2015,6084
3,4191054,Strange Magic,2015,6093
3,2994832,The Summer of Sangaile,2015,6094
1,3045616,Mortdecai,2015,6098
3,1617661,Jupiter Ascending,2015,6101
2,2279373,The SpongeBob Movie: Sponge Out of Water,2015,6105
3,2570858,The Duke of Burgundy,2015,6107
3,2322441,Fifty Shades of Grey,2015,6113
3,1666801,The DUFF,2015,6125
3,3856042,Bad Hair Day,2015,6132
1,1823672,Chappie,2015,6134
3,1661199,Cinderella,2015,6152
3,4247740,The Three Es,2015,6156
3,2908446,Insurgent,2015,6157
1,3397082,Tod den Hippies!! Es lebe der Punk!,2015,6163
3,2918436,The Lazarus Effect,2015,6166
3,2820852,Furious 7,2015,6186
3,4392438,La Passion d’Augustine,2015,6187
3,2210769,"Liza, the fox fairy",2015,6190
3,3711622,Ghosthunters,2015,6197
3,2395427,Avengers: Age of Ultron,2015,6217
3,4056738,Do You Believe?,2015,6222
1,2273657,True Story,2015,6223
3,3077214,Suffragette,2015,6226
3,3661298,Septembers of Shiraz,2015,6227
3,4145324,Bound,2015,6229
3,2848292,Pitch Perfect 2,2015,6284
3,2935476,Far From the Madding Crowd,2015,6237
3,1392190,Mad Max: Fury Road,2015,6242
2,3480446,Almost Mercy,2015,6283
1,2381941,Focus,2015,6254
3,2096673,Inside Out,2015,6255
3,4000768,L’antiquaire,2015,6259
3,4265878,Dora oder Die sexuellen Neurosen unserer Eltern,2015,6260
3,3707396,Hedi Schneider steckt fest,2015,6261
3,3079380,Spy,2015,6265
3,1964418,Tomorrowland,2015,6267
3,1655441,The Age of Adaline,2015,6269
3,2639254,A Little Chaos,2015,6271
2,1950135,Drunk Wedding,2015,6275
3,4171032,World of Tomorrow,2015,6277
2,3472226,Kung Fury,2015,6278
1,4428814,La loi du march&eacute;,2015,6279
3,2126355,San Andreas,2015,6281
0,4171544,Predator Dark Ages,2015,6282
3,2404425,Woman in Gold,2015,6288
3,3704352,Bessie,2015,6291
3,3195644,Insidious: Chapter 3,2015,6292
3,4714032,Battledream Chronicle,2015,6294
3,4466936,"Un peu, beaucoup, aveuglement!",2015,6296
1,2493486,Last Knights,2015,6297
1,2199571,Run All Night,2015,6299
1,3058674,VANish,2015,6300
2,1674771,Entourage,2015,6303
3,0369610,Jurassic World,2015,6306
1,3877674,Maend &amp; hons,2015,6316
0,2872750,Shaun the Sheep Movie,2015,6329
3,4780834,The Reason I Shop Online,2015,6321
3,1441953,Testament of Youth,2015,6322
1,2515034,The Gunman,2015,6328
1,2561572,Get Hard,2015,6325
0,3430042,The Phoenix Project,2015,6330
0,3019620,Titli,2015,6334
1,4026600,The Four Warriors,2015,6336
3,2293640,Minions,2015,6338
0,1340138,Terminator Genisys,2015,6340
3,3878542,Justice League: Throne of Atlantis,2015,6342
0,4226388,Victoria,2015,6343
1,2637276,Ted 2,2015,6350
2,1014763,Child 44,2015,6354
3,3966404,Mustang,2015,6355
3,3844362,The Overnight,2015,6356
3,3152624,Trainwreck,2015,6357
2,0478970,Ant-Man,2015,6359
3,2555736,The Second Best Exotic Marigold Hotel,2015,6361
0,3205376,Slow West,2015,6364
3,4359416,Taxi,2015,6365
2,1798684,Southpaw,2015,6366
1,2120120,Pixels,2015,6367
3,1731701,Barely Lethal,2015,6369
3,2268016,Magic Mike XXL,2015,6372
2,3715320,Irrational Man,2015,6375
3,4895704,Next Stop L.A.,2015,6376
3,4270516,Grandma,2015,6383
3,3440298,Descendants,2015,6386
2,3622592,Papertowns,2015,6388
0,2381249,Mission: Impossible - Rogue Nation,2015,6389
3,3824458,Tangerine,2015,6390
0,1502712,Fantastic Four,2015,6392
3,3969208,Trust Fund,2015,6393
3,3764966,Teen Beach 2,2015,6399
3,4897214,Timelike,2015,6404
3,1638355,The Man from U.N.C.L.E.,2015,6407
1,3416744,The End of the Tour,2015,6409
3,3623726,Ricki and the Flash,2015,6410
3,3742378,Que Horas Ela Volta?,2015,6412
3,3278330,Il racconto dei racconti,2015,6418
3,3236120,I’ll See You in My Dreams,2015,6419
2,2334733,Madame Bovary,2015,6422
1,2140379,Self/less,2015,6424
1,4437640,Batman Unlimited: Animal Instincts,2015,6426
1,3168230,Mr. Holmes,2015,6430
2,3487994,Bloodsucking Bastards,2015,6438
3,1754656,The little prince,2015,6434
1,1398426,Straight Outta Compton,2015,6435
3,2582496,Me and Earl and the Dying Girl,2015,6436
2,3862750,The Perfect Guy,2015,6447
3,2742544,Until Dawn,2015,6449
3,4046784,Maze Runner: The Scorch Trials,2015,6457
3,2510894,Hotel Transylvania 2,2015,6487
1,3316948,American Ultra,2015,6472
3,3659388,The Martian,2015,6466
3,1243974,Aloha,2015,6467
1,3291148,Just Jim,2015,6469
0,3397884,Sicario,2015,6470
1,1596345,Pawn Sacrifice,2015,6475
3,2403021,The Green Inferno,2015,6478
1,3850214,Dope,2015,6479
3,4450396,My Little Pony: Equestria Girls - Friendship Games,2015,6482
1,1355683,Black Mass,2015,6486
3,2118624,The Final Girls,2015,6489
3,2554274,Crimson Peak,2015,6494
3,3480796,Vice,2015,6495
1,3682448,Bridge of Spies,2015,6502
3,2080374,Steve Jobs,2015,6506
2,1051904,Goosebumps,2015,6508
1,3488710,The Walk,2015,6510
1,2379713,Spectre,2015,6519
2,2479478,The Ridiculous 6,2015,6597
3,4298966,The Murder Pact,2015,6521
3,2710826,AfterDeath,2015,6530
2,3430416,Schneider vs. Bax,2015,6532
0,4979652,Wo shi zheng ren,2015,6537
3,2452042,The Peanuts Movie,2015,6548
3,2381111,Brooklyn,2015,6549
0,1976009,Victor Frankenstein,2015,6557
3,1979388,The Good Dinosaur,2015,6558
3,1951266,The Hunger Games: Mockingjay - Part 2,2015,6560
3,2402927,Carol,2015,6563
3,3203606,Trumbo,2015,6565
3,2910904,The Dressmaker,2015,6566
0,1663202,The Revenant,2015,6567
1,2717822,Blackhat,2015,6572
3,3368222,Angry Indian Goddesses,2015,6581
3,3170832,Room,2015,6584
3,1658801,Feeheld,2015,6622
2,3076658,Creed,2015,6588
1,1390411,In the Heart of the Sea,2015,6589
3,4472596,The Hollow,2015,6593
3,2279339,Love the Coopers,2015,6595
3,1524930,Vacation,2015,6596
3,3850590,Krampus,2015,6601
3,1850457,Sisters,2015,6609
3,2488496,Star Wars: The Force Awakens,2015,6610
1,3332064,Pan,2015,6611
3,3707106,By the Sea,2015,6612
3,2131532,Hidden,2015,6613
3,3464902,The Lobster,2015,6614
3,2872462,Mistres America,2015,6619
3,3460252,The Hateful Eight,2015,6628
0,2058673,Point Break,2015,6632
1,3322364,Concussion,2015,6633
3,4767274,Dolly Parton’s Coat of Many Colors,2015,6634
3,2446980,Joy,2015,6635
0,4858280,Stitcher,2015,6636
1,2884018,Macbeth,2015,6637
3,2361509,The Intern,2015,6643
3,3268668,Captive,2015,6644
1,1596363,The Big Short,2015,6648
3,3064298,Man Up,2015,6649
1,1528854,Daddy’s Home,2015,6651
3,0810819,The Danish Girl,2015,6655
3,4594834,Chi-Raq,2015,6660
3,3478232,Mythica: The Darkspore,2015,6661
3,1870548,This changes everything,2015,6665
3,3717016,After the Ball,2015,6667
3,3569230,Legend,2015,6671
3,3303652,A Sort of Homecoming,2015,6674
2,2978576,Bill,2015,6715
2,2401878,Anamolisa,2015,6677
3,2938956,The Transporter Refueled,2015,6678
1,4576612,Comment c’est loin,2015,6683
3,1618442,The Last Witch Hunter,2015,6684
3,3090670,Advantageous,2015,6685
0,2321502,Uncanny,2015,6692
3,4069042,Anna Unbound,2015,6696
3,2245003,Miss You Already,2015,6706
1,1895587,Spotlight,2015,6707
1,3312830,Youth,2015,6708
3,3715122,L’attesa,2015,6712
1,3757648,Temp&ecirc;te,2015,6716
3,3993894,Queen of Earth,2015,6717
1,4515684,Comoara,2015,6719
3,2537390,Slow Learners,2015,6723
3,4420110,Invisible Sister,2015,6726
3,4319698,Little Big Master,2015,6732
3,3172532,The Diary of a Teenage Girl,2015,6737
3,4093680,Min lilla syster,2015,6752
3,2461340,Till We Meet Again,2015,6757
3,3529656,Meadowland,2015,6767
3,4501454,The Meddler,2015,6769
3,4428788,Marguerite,2015,6770
3,4392726,Office,2015,6771
3,4010918,Throne,2015,6774
3,4691166,7 Letters,2015,6775
3,4263482,The VVitch: A New-England Folktale,2015,6777
3,4466872,Les ogres,2015,6786
3,2726560,The Longest Ride,2015,6787
3,2911674,Tiger House,2015,6818
3,4125300,The Case of Hana and Alice,2015,6823
3,2057392,Eye in the Sky,2015,6836
3,3397918,Harbinger Down,2015,6875
3,3620762,Anguish,2015,6851
1,2631186,Baahubali: The Beginning,2015,6855
3,4439120,Riaru onigokko,2015,6866
3,4485178,Je suis un soldat,2015,6868
3,4062536,Green Room,2015,6887
3,3953626,A Country Called Home,2015,6895
3,2097331,Family Fang,2015,6889
2,2719848,Everest,2015,6913
3,3766394,"Hello, My Name Is Doris",2015,6925
2,3577624,A Perfect Day,2015,6926
3,2262161,Sunset Song,2015,6928
3,3616916,The Wave (B&oslash;lgen),2015,6939
0,1598642,Z for Zachariah,2015,6948
3,3369806,Max,2015,6949
3,3722070,The Lady in the Van,2015,6950
2,3726704,Experimenter,2015,6955
1,3672742,Turbo Kid,2015,6956
1,3775086,They Call Me Jeeg Robot,2015,6959
3,5105218,Halal Love,2015,6961
3,3471098,Maggie’s Plan,2015,6967
0,0787524,The Man Who Knew Infinity,2015,6969
3,3756788,Our Little Sister,2015,6974
3,3289728,Equals,2015,6982
1,1172049,Demolition,2015,6985
3,3567288,The Visit,2015,7015
3,3859304,The Bronze,2015,7024
3,3614530,Jem and the Holograms,2015,7029
3,4084744,Battle For Sevastopol,2015,7041
1,2217859,Louder Than Bombs,2015,7062
3,3247714,Survivor,2015,7063
3,3544082,45 Years,2015,7072
3,4005402,The Colony,2015,7089
3,4080768,La belle saison,2015,7091
1,3833474,Never Let Go,2015,7178
3,2625810,Into the Forest,2015,7102
1,3978720,Fourth Man Out,2015,7111
1,3296658,Hrutar,2015,7116
2,4341864,La memoria del agua,2015,7132
3,1837562,A Royal Night Out,2015,7197
3,3422078,Avril et le monde truque,2015,7219
0,0790770,Miles Ahead,2015,7232
0,3532278,brothers of the wind,2015,7253
3,3605262,The Sin Seer,2015,7259
3,4153324,Tjuvheder,2015,7270
0,3685622,600 millas [600 Miles],2015,7305
1,3205394,Roald Dahl’s Esio Trot,2015,7327
3,4145304,Unexpected,2015,7335
1,3503460,Embers,2015,7343
0,4291590,Evolution,2015,7347
3,1254322,The Girl King,2015,7361
3,2006295,The 33,2015,7378
3,3043252,Parched,2015,7538
1,3819668,Dragon Ball Z: Resurrection ’F&#39;,2015,7427
3,5005684,Nil Battey Sannata,2015,7441
3,4298958,Sweet Bean,2015,7454
1,2262345,Long Way North,2015,7458
3,3977462,Full Out,2015,7482
1,3817188,"Milyy Khans, dorogoy Pyotr",2015,7484
2,3700804,Already Tomorrow in Hong Kong,2015,7494
3,4060576,Lavalantula,2015,7502
1,2109127,Eaters,2015,7503
3,4899406,Boi Neon,2015,7511
3,6663788,Psychosis,2015,7522
1,4108134,London Spy,2015,7541
3,3727982,Ava’s Possession,2015,7558
3,4195368,Birigyaru,2015,7577
3,3391348,The 3Tails Movie: A Mermaid Adventure,2015,7672
3,2582502,Fathers &amp; Daughters,2015,7686
3,3801372,The Steps,2015,7761
3,4731504,Dofus - Livre 1: Julith,2015,7862
3,4425152,Girls Lost,2015,7832
0,4489160,You’re My Boss,2015,7873
3,4009278,Intruders,2015,7881
2,2049543,Synchronicity,2015,7890
3,3165612,Sleeping with Other People,2015,7902
3,2948840,Life,2015,7916
0,1365050,Beasts of No Nation,2015,7922
3,3981858,Harter Brocken,2015,7931
3,4308714,Other Halves,2015,7947
3,4503598,Emelie,2015,7993
3,3627488,Burn Burn Burn,2015,8000
1,4341532,Phoenix Incident,2015,8006
1,0420293,The Stanford Prison Experiment,2015,8036
2,2967224,Hot Pursuit,2015,8037
3,3286052,The Blackcoat&#39;s Daughter,2015,8050
0,4085084,Maryland,2015,8079
3,3837248,Love Live! The School Idol Movie,2015,8081
2,2358925,Unfinished Business,2015,8259
1,1727776,Scouts Guide to the Zombie Apocalypse,2015,8227
3,4178092,The Gift,2015,8233
0,2679042,Hitman: Agent 47,2015,8334
3,3899796,Sharknado 3: Oh Hell No!,2015,8352
3,3654680,Vampyres,2015,8356
1,2322517,Mojave,2015,8370
1,2974918,Alvin and the Chipmunks: The Road Chip,2015,8375
2,0462335,High Rise,2015,8509
1,4235644,Shisha no teikoku (Empire of Corpses),2015,8569
3,2935662,Portrait of a Serial Monogamist,2015,8606
1,3896100,Atrapa la bandera [Capture the Flag],2015,8614
3,1727770,Absolutely Anything,2015,8643
2,1178665,A Walk in the Woods,2015,8675
3,001226766,The Great Gilly Hopkins,2015,8703
2,3735246,Bajirao Mastani,2015,8738
1,3450650,Paul Blart: Mall Cop 2,2015,8770
1,4766604,Highway to Hellas,2015,8922
1,4183692,Woodlawn,2015,9029
3,12145728,The Ethicist,2015,9142
3,2400463,The Invitation,2015,9180
1,3118452,Circle,2015,9193
3,3319018,My Name Is Emily,2015,9210
3,4692234,O Desolado,2015,9248
0,3431798,A German Youth,2015,9251
1,2662716,Montanha,2015,9257
3,3977428,John From,2015,9261
3,4794188,Samurai Warrior Queens,2015,9486
1,2888046,Ip Man 3,2015,9551
0,3622332,Sword of Vengeance,2015,9611
2,3508840,The assassin,2015,9942
0,2140037,Jane Got a Gun,2016,6670
3,2938496,Vampires In Virginia,2016,6669
2,2304933,The 5th Wave,2016,6680
1,0475290,"Hail, Caesar!",2016,6710
3,1374989,Pride and Prejudice and Zombies,2016,6713
3,3838728,Bang Gang,2016,6720
3,4370784,Les innocentes,2016,6721
1,1431045,Deadpool,2016,6722
3,2948356,Zootopia,2016,6741
3,3882082,The Boy,2016,6755
3,3553442,Whiskey Tango Foxtrot,2016,6760
3,2652118,"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,6761
3,3410834,The Divergent Series: Allegiant,2016,6768
